"","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance"
"383",1,4,0.7,10,26,0.751416088683921,5,3,1,2,FALSE
"384",3,4,0.7,30,48,0.350656871613169,15,3,1,2,FALSE
"385",1,4,0.7,7,33,1.28093384546206,5,3,1,2,FALSE
"386",2,4,0.7,16,33,0.556037966587539,10,3,1,2,FALSE
"387",2,4,0.7,21,31,0.287682072451781,10,3,1,2,FALSE
"388",3,4,0.7,36,32,-0.0809690625336671,15,3,1,2,FALSE
"389",3,4,0.7,32,44,0.233093882167378,15,3,1,2,FALSE
"390",2,4,0.7,10,37,1.06125650212434,10,3,1,2,FALSE
"391",3,4,0.7,33,28,-0.112117298120706,15,3,1,2,FALSE
"392",2,4,0.7,18,19,0.0381517659643761,10,3,1,2,FALSE
"393",1,4,0.7,12,35,0.8508629265517,5,3,1,2,FALSE
"394",1,4,0.7,7,32,1.25276296849537,5,3,1,2,FALSE
"395",2,4,0.7,21,29,0.23638877806423,10,3,1,2,FALSE
"396",3,4,0.7,35,40,0.0953101798043249,15,3,1,2,FALSE
"397",2,4,0.7,24,35,0.278262850535289,10,3,1,2,FALSE
"398",1,4,0.7,9,32,1.02564326880152,5,3,1,2,FALSE
"399",3,4,0.7,29,39,0.216223108469636,15,3,1,2,FALSE
"400",2,4,0.7,14,35,0.717839793150317,10,3,1,2,FALSE
"401",1,4,0.7,6,36,1.50407739677627,5,3,1,2,FALSE
"402",2,4,0.7,18,45,0.717839793150317,10,3,1,2,FALSE
"403",1,4,0.7,12,24,0.53062825106217,5,3,1,2,FALSE
"404",2,4,0.7,25,31,0.155292884406035,10,3,1,2,FALSE
"405",1,4,0.7,7,35,1.33500106673234,5,3,1,2,FALSE
"406",1,4,0.7,12,33,0.799756915618204,5,3,1,2,FALSE
"407",2,4,0.7,8,32,1.1314021114911,10,3,1,2,FALSE
"408",2,4,0.7,13,49,1.07788615815099,10,3,1,2,FALSE
"409",3,4,0.7,33,34,0.0209902758918358,15,3,1,2,FALSE
"410",1,4,0.7,9,42,1.27163145279975,5,3,1,2,FALSE
"411",1,4,0.7,13,30,0.649918446009125,5,3,1,2,FALSE
"412",2,4,0.7,21,27,0.182321556793955,10,3,1,2,FALSE
"413",3,4,0.7,18,41,0.638925626393307,15,3,1,2,FALSE
"414",1,4,0.7,15,29,0.502793452068726,5,3,1,2,FALSE
"415",3,4,0.7,28,34,0.139761942375159,15,3,1,2,FALSE
"416",3,4,0.7,26,27,0.0265670273847217,15,3,1,2,FALSE
"417",2,4,0.7,27,40,0.290455999334506,10,3,1,2,FALSE
"418",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"419",1,4,0.7,9,31,0.997358554962937,5,3,1,2,FALSE
"420",2,4,0.7,24,36,0.300104592450338,10,3,1,2,FALSE
"421",3,4,0.7,29,32,0.0699119891987145,15,3,1,2,FALSE
"422",1,4,0.7,10,41,1.15373158788919,5,3,1,2,FALSE
"423",3,4,0.7,27,26,-0.0262679268206102,15,3,1,2,FALSE
"424",1,4,0.7,8,35,1.21268474492796,5,3,1,2,FALSE
"425",1,4,0.7,6,32,1.39459316393459,5,3,1,2,FALSE
"426",2,4,0.7,24,37,0.321479452035072,10,3,1,2,FALSE
"427",1,4,0.7,8,37,1.26342026296936,5,3,1,2,FALSE
"428",2,4,0.7,19,32,0.39133059717326,10,3,1,2,FALSE
"429",3,4,0.7,41,30,-0.20801466971791,15,3,1,2,FALSE
"430",2,4,0.7,27,39,0.2708749541354,10,3,1,2,FALSE
"431",1,4,0.7,3,34,2.10819095496582,5,3,1,2,FALSE
"432",2,4,0.7,26,45,0.413127980853733,10,3,1,2,FALSE
"433",3,4,0.7,22,31,0.251819351290876,15,3,1,2,FALSE
"434",1,4,0.7,13,40,0.897656652329262,5,3,1,2,FALSE
"435",3,4,0.7,28,28,0,15,3,1,2,FALSE
"436",1,4,0.7,12,45,1.07329448068382,5,3,1,2,FALSE
"437",1,4,0.7,13,32,0.704619581722182,5,3,1,2,FALSE
"438",2,4,0.7,11,34,0.901638455087285,10,3,1,2,FALSE
"439",1,4,0.7,12,37,0.899483613557774,5,3,1,2,FALSE
"440",2,4,0.7,19,35,0.463402945214384,10,3,1,2,FALSE
"441",1,4,0.7,6,24,1.1314021114911,5,3,1,2,FALSE
"442",2,4,0.7,15,27,0.444685821261446,10,3,1,2,FALSE
"443",1,4,0.7,9,26,0.842524581634546,5,3,1,2,FALSE
"444",2,4,0.7,23,43,0.475423696715075,10,3,1,2,FALSE
"445",3,4,0.7,24,38,0.342406972141027,15,3,1,2,FALSE
"446",1,4,0.7,5,35,1.64865862558738,5,3,1,2,FALSE
"447",3,4,0.7,30,36,0.131028262406404,15,3,1,2,FALSE
"448",3,4,0.7,39,35,-0.074502527297921,15,3,1,2,FALSE
"449",3,4,0.7,31,29,-0.0462128431551317,15,3,1,2,FALSE
"450",2,4,0.7,24,37,0.321479452035072,10,3,1,2,FALSE
"451",3,4,0.7,29,29,0,15,3,1,2,FALSE
"452",1,4,0.7,6,35,1.47780946995566,5,3,1,2,FALSE
"453",3,4,0.7,43,28,-0.279960026357871,15,3,1,2,FALSE
"454",2,4,0.7,21,35,0.382992252256106,10,3,1,2,FALSE
"455",1,4,0.7,16,34,0.580817995586026,5,3,1,2,FALSE
"456",3,4,0.7,24,35,0.278262850535289,15,3,1,2,FALSE
"457",1,4,0.7,14,34,0.693147180559945,5,3,1,2,FALSE
"458",3,4,0.7,25,36,0.268499253035007,15,3,1,2,FALSE
"459",2,4,0.7,19,48,0.726785539708775,10,3,1,2,FALSE
"460",2,4,0.7,19,28,0.286365416567034,10,3,1,2,FALSE
"461",3,4,0.7,38,42,0.0710959216837303,15,3,1,2,FALSE
"462",3,4,0.7,30,44,0.282669530628237,15,3,1,2,FALSE
"463",1,4,0.7,7,27,1.09861228866811,5,3,1,2,FALSE
"464",2,4,0.7,19,34,0.439951284179334,10,3,1,2,FALSE
"465",3,4,0.7,27,44,0.365157384620071,15,3,1,2,FALSE
"466",2,4,0.7,18,31,0.409161969989491,10,3,1,2,FALSE
"467",1,4,0.7,11,34,0.901638455087285,5,3,1,2,FALSE
"468",3,4,0.7,29,39,0.216223108469636,15,3,1,2,FALSE
"469",1,4,0.7,10,37,1.06125650212434,5,3,1,2,FALSE
"470",2,4,0.7,15,30,0.53062825106217,10,3,1,2,FALSE
"471",1,4,0.7,14,34,0.693147180559945,5,3,1,2,FALSE
"472",2,4,0.7,18,29,0.356119234005009,10,3,1,2,FALSE
"473",3,4,0.7,34,35,0.0203791623366523,15,3,1,2,FALSE
"474",1,4,0.7,10,25,0.717839793150317,5,3,1,2,FALSE
"475",3,4,0.7,35,46,0.198850858745165,15,3,1,2,FALSE
"476",1,4,0.7,9,35,1.10599239596573,5,3,1,2,FALSE
"477",2,4,0.7,25,30,0.131028262406404,10,3,1,2,FALSE
"478",1,4,0.7,13,30,0.649918446009125,5,3,1,2,FALSE
"479",2,4,0.7,23,34,0.288768438664002,10,3,1,2,FALSE
"480",3,4,0.7,27,33,0.144581228811108,15,3,1,2,FALSE
"481",3,4,0.7,30,39,0.19062035960865,15,3,1,2,FALSE
"482",1,4,0.7,11,26,0.670157662335247,5,3,1,2,FALSE
"483",2,4,0.7,19,35,0.463402945214384,10,3,1,2,FALSE
"484",1,4,0.7,10,26,0.751416088683921,5,3,1,2,FALSE
"485",1,4,0.7,12,45,1.07329448068382,5,3,1,2,FALSE
"486",3,4,0.7,28,25,-0.0779615414697118,15,3,1,2,FALSE
"487",1,4,0.7,14,33,0.667829372575655,5,3,1,2,FALSE
"488",3,4,0.7,35,34,-0.0202027073175196,15,3,1,2,FALSE
"489",3,4,0.7,29,33,0.0921704597996571,15,3,1,2,FALSE
"490",2,4,0.7,23,37,0.354934299460948,10,3,1,2,FALSE
"491",1,4,0.7,14,40,0.832909122935104,5,3,1,2,FALSE
"492",3,4,0.7,32,35,0.0635614814897446,15,3,1,2,FALSE
"493",2,4,0.7,20,41,0.551007413398823,10,3,1,2,FALSE
"494",1,4,0.7,3,33,2.07944154167984,5,3,1,2,FALSE
"495",2,4,0.7,35,35,0,10,3,1,2,FALSE
"496",1,4,0.7,9,35,1.10599239596573,5,3,1,2,FALSE
"497",2,4,0.7,16,27,0.392886325901304,10,3,1,2,FALSE
"498",1,4,0.7,6,37,1.52967294396524,5,3,1,2,FALSE
"499",3,4,0.7,26,41,0.339215722566964,15,3,1,2,FALSE
"500",1,4,0.7,10,40,1.1314021114911,5,3,1,2,FALSE
"501",3,4,0.7,32,40,0.161268147596122,15,3,1,2,FALSE
"502",2,4,0.7,19,23,0.137470990628603,10,3,1,2,FALSE
"503",1,4,0.7,12,23,0.495711985955942,5,3,1,2,FALSE
"504",2,4,0.7,14,32,0.641853886172395,10,3,1,2,FALSE
"505",3,4,0.7,21,39,0.470003629245735,15,3,1,2,FALSE
"506",2,4,0.7,18,37,0.553246339649943,10,3,1,2,FALSE
"507",3,4,0.7,38,27,-0.226438447211062,15,3,1,2,FALSE
"508",1,4,0.7,10,33,0.959350221334602,5,3,1,2,FALSE
"509",3,4,0.7,37,31,-0.120489397254126,15,3,1,2,FALSE
"510",2,4,0.7,19,42,0.61376215130538,10,3,1,2,FALSE
"511",1,4,0.7,7,32,1.25276296849537,5,3,1,2,FALSE
"512",3,4,0.7,34,34,0,15,3,1,2,FALSE
"513",2,4,0.7,22,33,0.300104592450338,10,3,1,2,FALSE
"514",3,4,0.7,35,29,-0.127833371509885,15,3,1,2,FALSE
"515",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"516",2,4,0.7,27,33,0.144581228811108,10,3,1,2,FALSE
"517",3,4,0.7,43,42,-0.0164130296413303,15,3,1,2,FALSE
"518",1,4,0.7,13,24,0.465184342809786,5,3,1,2,FALSE
"519",2,4,0.7,10,32,0.932164081030445,10,3,1,2,FALSE
"520",3,4,0.7,23,31,0.217912501896657,15,3,1,2,FALSE
"521",1,4,0.7,11,33,0.8754687373539,5,3,1,2,FALSE
"522",2,4,0.7,19,33,0.41593640797546,10,3,1,2,FALSE
"523",3,4,0.7,24,32,0.209720530982069,15,3,1,2,FALSE
"524",1,4,0.7,10,26,0.751416088683921,5,3,1,2,FALSE
"525",2,4,0.7,21,40,0.490622916448471,10,3,1,2,FALSE
"526",1,4,0.7,13,25,0.498441564566269,5,3,1,2,FALSE
"527",2,4,0.7,22,38,0.411507422564127,10,3,1,2,FALSE
"528",1,4,0.7,9,28,0.907362101129853,5,3,1,2,FALSE
"529",3,4,0.7,28,26,-0.0512932943875505,15,3,1,2,FALSE
"530",2,4,0.7,21,39,0.470003629245735,10,3,1,2,FALSE
"531",3,4,0.7,38,48,0.169076330043934,15,3,1,2,FALSE
"532",1,4,0.7,10,20,0.53062825106217,5,3,1,2,FALSE
"533",2,4,0.7,18,33,0.45953232937844,10,3,1,2,FALSE
"534",1,4,0.7,15,34,0.634811603546982,5,3,1,2,FALSE
"535",2,4,0.7,23,34,0.288768438664002,10,3,1,2,FALSE
"536",1,4,0.7,6,34,1.45083288225746,5,3,1,2,FALSE
"537",2,4,0.7,20,26,0.19062035960865,10,3,1,2,FALSE
"538",3,4,0.7,31,35,0.0864735980038269,15,3,1,2,FALSE
"539",1,4,0.7,12,43,1.03259118757032,5,3,1,2,FALSE
"540",3,4,0.7,27,33,0.144581228811108,15,3,1,2,FALSE
"541",2,4,0.7,14,37,0.765467842139571,10,3,1,2,FALSE
"542",1,4,0.7,8,42,1.3800247481063,5,3,1,2,FALSE
"543",2,4,0.7,13,27,0.561811178498858,10,3,1,2,FALSE
"544",3,4,0.7,27,35,0.188475422368333,15,3,1,2,FALSE
"545",2,4,0.7,25,27,0.0544881852840698,10,3,1,2,FALSE
"546",1,4,0.7,9,29,0.93826963859293,5,3,1,2,FALSE
"547",2,4,0.7,18,36,0.53062825106217,10,3,1,2,FALSE
"548",3,4,0.7,29,36,0.156119184399931,15,3,1,2,FALSE
"549",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"550",3,4,0.7,29,39,0.216223108469636,15,3,1,2,FALSE
"551",2,4,0.7,14,27,0.500775287912489,10,3,1,2,FALSE
"552",1,4,0.7,10,30,0.8754687373539,5,3,1,2,FALSE
"553",2,4,0.7,25,34,0.224742272677907,10,3,1,2,FALSE
"554",2,4,0.7,22,36,0.368423836427815,10,3,1,2,FALSE
"555",2,4,0.7,13,24,0.465184342809786,10,3,1,2,FALSE
"556",3,4,0.7,29,32,0.0699119891987145,15,3,1,2,FALSE
"557",2,4,0.7,20,42,0.570979546585738,10,3,1,2,FALSE
"558",1,4,0.7,9,37,1.15618214048959,5,3,1,2,FALSE
"559",3,4,0.7,29,45,0.326571165638501,15,3,1,2,FALSE
"560",1,4,0.7,14,35,0.717839793150317,5,3,1,2,FALSE
"561",3,4,0.7,32,33,0.0216391751034812,15,3,1,2,FALSE
"562",1,4,0.7,3,32,2.04984107190355,5,3,1,2,FALSE
"563",2,4,0.7,21,33,0.336472236621213,10,3,1,2,FALSE
"564",1,4,0.7,8,38,1.28785428830664,5,3,1,2,FALSE
"565",2,4,0.7,25,39,0.330741561912228,10,3,1,2,FALSE
"566",3,4,0.7,28,30,0.048790164169432,15,3,1,2,FALSE
"567",1,4,0.7,12,32,0.773189888233482,5,3,1,2,FALSE
"568",2,4,0.7,18,38,0.575364144903562,10,3,1,2,FALSE
"569",3,4,0.7,24,34,0.255933374137201,15,3,1,2,FALSE
"570",1,4,0.7,10,33,0.959350221334602,5,3,1,2,FALSE
"571",2,4,0.7,17,32,0.48097266061631,10,3,1,2,FALSE
"572",3,4,0.7,37,34,-0.0584310834358431,15,3,1,2,FALSE
"573",2,4,0.7,17,28,0.373589899577715,10,3,1,2,FALSE
"574",3,4,0.7,26,43,0.376854574066899,15,3,1,2,FALSE
"575",1,4,0.7,12,38,0.922935274592824,5,3,1,2,FALSE
"576",2,4,0.7,34,37,0.0599323407226738,10,3,1,2,FALSE
"577",2,4,0.7,23,32,0.242093300093872,10,3,1,2,FALSE
"578",3,4,0.7,30,40,0.209720530982069,15,3,1,2,FALSE
"579",2,4,0.7,21,41,0.510825623765991,10,3,1,2,FALSE
"580",1,4,0.7,5,27,1.40609698841607,5,3,1,2,FALSE
"581",1,4,0.7,10,36,1.03673688495002,5,3,1,2,FALSE
"582",3,4,0.7,25,39,0.330741561912228,15,3,1,2,FALSE
"583",3,4,0.7,21,32,0.312374685042152,15,3,1,2,FALSE
"584",2,4,0.7,20,30,0.300104592450338,10,3,1,2,FALSE
"585",3,4,0.7,29,32,0.0699119891987145,15,3,1,2,FALSE
"586",2,4,0.7,15,33,0.609765571620894,10,3,1,2,FALSE
"587",3,4,0.7,41,25,-0.319063673192949,15,3,1,2,FALSE
"588",2,4,0.7,22,33,0.300104592450338,10,3,1,2,FALSE
"589",3,4,0.7,26,41,0.339215722566964,15,3,1,2,FALSE
"590",1,4,0.7,11,31,0.82098055206983,5,3,1,2,FALSE
"591",3,4,0.7,23,27,0.114880275998422,15,3,1,2,FALSE
"592",2,4,0.7,17,39,0.644945078742068,10,3,1,2,FALSE
"593",3,4,0.7,29,27,-0.0494800572633697,15,3,1,2,FALSE
"594",1,4,0.7,8,39,1.31170550412882,5,3,1,2,FALSE
"595",3,4,0.7,28,31,0.0723206615796261,15,3,1,2,FALSE
"596",2,4,0.7,18,29,0.356119234005009,10,3,1,2,FALSE
"597",1,4,0.7,16,34,0.580817995586026,5,3,1,2,FALSE
"598",3,4,0.7,35,28,-0.150822889734584,15,3,1,2,FALSE
"599",2,4,0.7,17,26,0.315240016515439,10,3,1,2,FALSE
"600",3,4,0.7,33,31,-0.0433504408736137,15,3,1,2,FALSE
"601",3,4,0.7,37,30,-0.142061882508254,15,3,1,2,FALSE
"602",1,4,0.7,12,26,0.597003320007043,5,3,1,2,FALSE
"603",2,4,0.7,22,32,0.276253376628158,10,3,1,2,FALSE
"604",1,4,0.7,10,37,1.06125650212434,5,3,1,2,FALSE
"605",2,4,0.7,16,30,0.477785769687791,10,3,1,2,FALSE
"606",2,4,0.7,23,30,0.19313247289817,10,3,1,2,FALSE
"607",3,4,0.7,30,34,0.0892311337279426,15,3,1,2,FALSE
"608",2,4,0.7,19,34,0.439951284179334,10,3,1,2,FALSE
"609",3,4,0.7,30,35,0.110348057168865,15,3,1,2,FALSE
"610",1,4,0.7,9,38,1.1803629386868,5,3,1,2,FALSE
"611",2,4,0.7,16,27,0.392886325901304,10,3,1,2,FALSE
"612",3,4,0.7,23,30,0.19313247289817,15,3,1,2,FALSE
"613",2,4,0.7,23,43,0.475423696715075,10,3,1,2,FALSE
"614",1,4,0.7,4,35,1.86019663078128,5,3,1,2,FALSE
"615",2,4,0.7,20,32,0.350656871613169,10,3,1,2,FALSE
"616",1,4,0.7,12,34,0.825636363606024,5,3,1,2,FALSE
"617",3,4,0.7,32,43,0.215615284893418,15,3,1,2,FALSE
"618",2,4,0.7,23,31,0.217912501896657,10,3,1,2,FALSE
"619",1,4,0.7,13,36,0.80578881671591,5,3,1,2,FALSE
"620",3,4,0.7,26,33,0.172659645882218,15,3,1,2,FALSE
"621",3,4,0.7,33,32,-0.0214403312378695,15,3,1,2,FALSE
"622",2,4,0.7,15,36,0.683096844706444,10,3,1,2,FALSE
"623",3,4,0.7,32,34,0.0428199971829281,15,3,1,2,FALSE
"624",2,4,0.7,17,28,0.373589899577715,10,3,1,2,FALSE
"625",2,4,0.7,27,32,0.121889817609037,10,3,1,2,FALSE
"626",1,4,0.7,19,37,0.508718141426426,5,3,1,2,FALSE
"627",3,4,0.7,29,46,0.343834233062282,15,3,1,2,FALSE
"628",2,4,0.7,19,37,0.508718141426426,10,3,1,2,FALSE
"629",3,4,0.7,31,34,0.0655460778978709,15,3,1,2,FALSE
"630",1,4,0.7,9,33,1.05314991459135,5,3,1,2,FALSE
"631",2,4,0.7,21,40,0.490622916448471,10,3,1,2,FALSE
"632",1,4,0.7,8,33,1.15923691048454,5,3,1,2,FALSE
"633",3,4,0.7,33,37,0.0814403319401743,15,3,1,2,FALSE
"634",1,4,0.7,8,36,1.23837423104327,5,3,1,2,FALSE
"635",3,4,0.7,32,35,0.0635614814897446,15,3,1,2,FALSE
"636",2,4,0.7,11,41,1.06784063000136,10,3,1,2,FALSE
"637",3,4,0.7,26,30,0.102278849120418,15,3,1,2,FALSE
"638",1,4,0.7,14,34,0.693147180559945,5,3,1,2,FALSE
"639",3,4,0.7,28,31,0.0723206615796261,15,3,1,2,FALSE
"640",1,4,0.7,11,34,0.901638455087285,5,3,1,2,FALSE
"641",2,4,0.7,15,38,0.729157618082978,10,3,1,2,FALSE
"642",3,4,0.7,35,35,0,15,3,1,2,FALSE
"643",1,4,0.7,16,34,0.580817995586026,5,3,1,2,FALSE
"644",2,4,0.7,22,23,0.0313224711290411,10,3,1,2,FALSE
"645",1,4,0.7,9,24,0.773189888233481,5,3,1,2,FALSE
"646",1,4,0.7,12,32,0.773189888233482,5,3,1,2,FALSE
"647",2,4,0.7,21,32,0.312374685042152,10,3,1,2,FALSE
"648",3,4,0.7,23,41,0.436851421928835,15,3,1,2,FALSE
"649",2,4,0.7,17,43,0.727832738547835,10,3,1,2,FALSE
"650",3,4,0.7,27,38,0.250902820948484,15,3,1,2,FALSE
"651",1,4,0.7,7,36,1.3609765531356,5,3,1,2,FALSE
"652",1,4,0.7,13,26,0.53062825106217,5,3,1,2,FALSE
"653",2,4,0.7,20,37,0.466873736236808,10,3,1,2,FALSE
"654",3,4,0.7,32,40,0.161268147596122,15,3,1,2,FALSE
"655",1,4,0.7,11,34,0.901638455087285,5,3,1,2,FALSE
"656",2,4,0.7,17,24,0.253273292766239,10,3,1,2,FALSE
"657",3,4,0.7,38,32,-0.117125357237413,15,3,1,2,FALSE
"658",2,4,0.7,19,31,0.366104034227584,10,3,1,2,FALSE
"659",1,4,0.7,19,36,0.486317204737259,5,3,1,2,FALSE
"660",3,4,0.7,32,27,-0.115831815525122,15,3,1,2,FALSE
"661",2,4,0.7,21,38,0.448950220047903,10,3,1,2,FALSE
"662",3,4,0.7,21,30,0.262364264467491,15,3,1,2,FALSE
"663",2,4,0.7,29,31,0.0471467784257019,10,3,1,2,FALSE
"664",1,4,0.7,14,31,0.615185639090233,5,3,1,2,FALSE
"665",3,4,0.7,20,38,0.488580014818671,15,3,1,2,FALSE
"666",2,4,0.7,17,51,0.8754687373539,10,3,1,2,FALSE
"667",1,4,0.7,13,38,0.852777326151829,5,3,1,2,FALSE
"668",3,4,0.7,38,28,-0.20359895524124,15,3,1,2,FALSE
"669",1,4,0.7,12,25,0.564366390694021,5,3,1,2,FALSE
"670",2,4,0.7,13,37,0.829559036049822,10,3,1,2,FALSE
"671",1,4,0.7,10,43,1.19694818938897,5,3,1,2,FALSE
"672",2,4,0.7,27,32,0.121889817609037,10,3,1,2,FALSE
"673",2,4,0.7,28,34,0.139761942375159,10,3,1,2,FALSE
"674",3,4,0.7,29,29,0,15,3,1,2,FALSE
"675",1,4,0.7,7,28,1.1314021114911,5,3,1,2,FALSE
"676",2,4,0.7,20,36,0.444685821261446,10,3,1,2,FALSE
"677",2,4,0.7,13,29,0.621403275701104,10,3,1,2,FALSE
"678",1,4,0.7,8,37,1.26342026296936,5,3,1,2,FALSE
"679",3,4,0.7,31,35,0.0864735980038269,15,3,1,2,FALSE
"680",1,4,0.7,10,30,0.8754687373539,5,3,1,2,FALSE
"681",2,4,0.7,24,31,0.185787764770441,10,3,1,2,FALSE
"682",3,4,0.7,33,37,0.0814403319401743,15,3,1,2,FALSE
"683",2,4,0.7,22,42,0.492476485097794,10,3,1,2,FALSE
"684",3,4,0.7,35,44,0.165514438477573,15,3,1,2,FALSE
"685",2,4,0.7,12,31,0.745897745945474,10,3,1,2,FALSE
"686",3,4,0.7,25,33,0.202124184090134,15,3,1,2,FALSE
"687",1,4,0.7,9,26,0.842524581634546,5,3,1,2,FALSE
"688",3,4,0.7,25,45,0.444685821261446,15,3,1,2,FALSE
"689",1,4,0.7,9,28,0.907362101129853,5,3,1,2,FALSE
"690",2,4,0.7,15,38,0.729157618082978,10,3,1,2,FALSE
"691",1,4,0.7,13,45,1.00176246267819,5,3,1,2,FALSE
"692",2,4,0.7,21,20,-0.0339015516756813,10,3,1,2,FALSE
"693",3,4,0.7,26,16,-0.313657558855042,15,3,1,2,FALSE
"694",1,4,0.7,8,39,1.31170550412882,5,3,1,2,FALSE
"695",2,4,0.7,21,31,0.287682072451781,10,3,1,2,FALSE
"696",3,4,0.7,31,32,0.0223294763980886,15,3,1,2,FALSE
"697",2,4,0.7,22,33,0.300104592450338,10,3,1,2,FALSE
"698",3,4,0.7,28,34,0.139761942375159,15,3,1,2,FALSE
"699",2,4,0.7,15,45,0.8754687373539,10,3,1,2,FALSE
"700",1,4,0.7,6,29,1.30381813929565,5,3,1,2,FALSE
"701",3,4,0.7,35,33,-0.0408219945202551,15,3,1,2,FALSE
"702",3,4,0.7,30,35,0.110348057168865,15,3,1,2,FALSE
"703",2,4,0.7,12,37,0.899483613557774,10,3,1,2,FALSE
"704",2,4,0.7,26,37,0.259401299336834,10,3,1,2,FALSE
"705",1,4,0.7,7,30,1.19392246847243,5,3,1,2,FALSE
"706",2,4,0.7,23,31,0.217912501896657,10,3,1,2,FALSE
"707",3,4,0.7,30,30,0,15,3,1,2,FALSE
"708",2,4,0.7,18,31,0.409161969989491,10,3,1,2,FALSE
"709",1,4,0.7,14,37,0.765467842139571,5,3,1,2,FALSE
"710",1,4,0.7,14,36,0.741937344729377,5,3,1,2,FALSE
"711",3,4,0.7,32,36,0.083881483980702,15,3,1,2,FALSE
"712",2,4,0.7,17,24,0.253273292766239,10,3,1,2,FALSE
"713",3,4,0.7,32,41,0.179713993386874,15,3,1,2,FALSE
"714",3,4,0.7,32,37,0.103796793681644,15,3,1,2,FALSE
"715",1,4,0.7,14,32,0.641853886172395,5,3,1,2,FALSE
"716",2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE
"717",1,4,0.7,11,41,1.06784063000136,5,3,1,2,FALSE
"718",3,4,0.7,28,24,-0.105360515657826,15,3,1,2,FALSE
"719",1,4,0.7,11,36,0.952008814476234,5,3,1,2,FALSE
"720",3,4,0.7,30,39,0.19062035960865,15,3,1,2,FALSE
"721",2,4,0.7,17,40,0.666319938326801,10,3,1,2,FALSE
"722",3,4,0.7,35,41,0.113328685307003,15,3,1,2,FALSE
"723",2,4,0.7,24,42,0.421994410059375,10,3,1,2,FALSE
"724",1,4,0.7,7,26,1.06471073699243,5,3,1,2,FALSE
"725",1,4,0.7,7,43,1.52605630349505,5,3,1,2,FALSE
"726",3,4,0.7,26,34,0.195060582571384,15,3,1,2,FALSE
"727",2,4,0.7,17,36,0.577934368459107,10,3,1,2,FALSE
"728",3,4,0.7,31,43,0.239778611818742,15,3,1,2,FALSE
"729",1,4,0.7,3,23,1.73460105538811,5,3,1,2,FALSE
"730",3,4,0.7,24,30,0.161268147596122,15,3,1,2,FALSE
"731",1,4,0.7,9,30,0.968250470804866,5,3,1,2,FALSE
"732",2,4,0.7,21,25,0.125163142954006,10,3,1,2,FALSE
"733",3,4,0.7,36,31,-0.102278849120418,15,3,1,2,FALSE
"734",3,4,0.7,36,26,-0.216223108469636,15,3,1,2,FALSE
"735",1,4,0.7,10,31,0.904218150639886,5,3,1,2,FALSE
"736",3,4,0.7,31,40,0.185006122164624,15,3,1,2,FALSE
"737",1,4,0.7,15,39,0.751416088683921,5,3,1,2,FALSE
"738",1,4,0.7,6,38,1.55462967593911,5,3,1,2,FALSE
"739",1,4,0.7,6,43,1.67084654056274,5,3,1,2,FALSE
"740",3,4,0.7,27,38,0.250902820948484,15,3,1,2,FALSE
"741",1,4,0.7,7,32,1.25276296849537,5,3,1,2,FALSE
"742",2,4,0.7,21,28,0.209720530982069,10,3,1,2,FALSE
"743",2,4,0.7,24,30,0.161268147596122,10,3,1,2,FALSE
"744",2,4,0.7,18,32,0.434664262800427,10,3,1,2,FALSE
"745",3,4,0.7,31,31,0,15,3,1,2,FALSE
"746",2,4,0.7,12,44,1.05314991459135,10,3,1,2,FALSE
"747",1,4,0.7,18,26,0.2708749541354,5,3,1,2,FALSE
"748",2,4,0.7,24,28,0.110348057168865,10,3,1,2,FALSE
"749",3,4,0.7,26,35,0.216970692207129,15,3,1,2,FALSE
"750",2,4,0.7,28,33,0.117783035656383,10,3,1,2,FALSE
"751",3,4,0.7,21,31,0.287682072451781,15,3,1,2,FALSE
"752",2,4,0.7,22,34,0.32340015505386,10,3,1,2,FALSE
"753",3,4,0.7,31,42,0.22185239555059,15,3,1,2,FALSE
"754",2,4,0.7,25,29,0.106160195828391,10,3,1,2,FALSE
"755",3,4,0.7,28,28,0,15,3,1,2,FALSE
"756",1,4,0.7,6,40,1.6027489242833,5,3,1,2,FALSE
"757",2,4,0.7,26,33,0.172659645882218,10,3,1,2,FALSE
"758",2,4,0.7,11,29,0.763351439233194,10,3,1,2,FALSE
"759",3,4,0.7,30,28,-0.0477906638363484,15,3,1,2,FALSE
"760",1,4,0.7,9,36,1.1314021114911,5,3,1,2,FALSE
"761",2,4,0.7,17,43,0.727832738547835,10,3,1,2,FALSE
"762",3,4,0.7,16,38,0.674219170674426,15,3,1,2,FALSE
"763",1,4,0.7,8,31,1.10277029881677,5,3,1,2,FALSE
"764",2,4,0.7,22,31,0.251819351290876,10,3,1,2,FALSE
"765",3,4,0.7,24,47,0.513322503964578,15,3,1,2,FALSE
"766",2,4,0.7,19,32,0.39133059717326,10,3,1,2,FALSE
"767",3,4,0.7,39,29,-0.19782574332992,15,3,1,2,FALSE
"768",1,4,0.7,12,37,0.899483613557774,5,3,1,2,FALSE
